lat,lon,percent_fair_or_poor_health,average_number_of_physically_unhealthy_days,percent_smokers,percent_adults_with_obesity,food_environment_index,percent_physically_inactive,percent_excessive_drinking,teen_birth_rate,percent_uninsured,Is_Medical_Desert
45.02234024,-95.56670092,13.217915,3.1350720080000003,15.4172239,33.9,8.8,26.7,20.0706898,29.30251754,6.2265967689999995,No
45.50247672,-92.90833885,10.90484112,2.611579629,14.62280109,29.0,9.2,23.7,25.11867509,12.53314052,4.170560494,No
46.89235446,-96.49065606,11.94617105,2.892474968,15.47502796,28.1,8.7,19.9,24.58627194,10.12877284,4.82444436,No
47.57755014,-95.37903439,15.244597500000001,3.622210892,18.98725355,30.7,6.8,28.0,18.59696039,25.36023055,8.563615429,No
44.00712512,-95.18120029,13.88647728,3.167867352,14.43639754,35.2,7.5,33.4,18.17431355,25.55366269,6.080372743,No
46.48245324,-94.07091087,12.26978651,2.956085424,17.40466516,29.5,8.7,21.5,20.19048583,22.60216847,5.190805893,No
44.671876399999995,-93.06544067,9.988492413,2.896727315,13.78149964,28.5,8.9,18.2,21.355338699999997,9.808409076,3.909486443,No
44.02261629,-92.86205526,10.65672463,2.711663573,13.87893484,36.9,9.4,26.6,21.62511919,12.76348869,4.384827819,No
45.93372855,-95.45354105,12.7519447,2.87039004,13.39330317,32.8,8.5,24.9,20.06967534,16.38385021,3.9396652660000004,No
43.673927299999995,-93.94793647,12.40729309,3.005587598,14.49127375,32.7,8.5,27.6,18.51376749,16.63201663,6.319024297,No
43.67395617,-92.09016908,11.07118534,2.99540605,15.35490022,28.6,9.0,27.3,20.40526344,8.964378391,7.302723358,No
43.67381759,-93.34882945,13.77094932,3.07513201,15.16287098,35.7,8.1,25.1,19.08217824,23.94799863,6.428449307999999,No
44.40987407,-92.7225797,12.19481933,2.862876932,14.76979073,32.4,8.7,23.1,22.18886422,13.92161062,5.574847237,No
45.93406004,-96.01218556,12.24069238,3.048665378,15.07952898,33.1,7.7,28.9,19.13380201,13.25757576,5.764966741,No
45.00458226,-93.47689512,10.45592984,2.586267051,11.88958778,22.6,8.3,16.4,23.63084117,14.42890186,5.3690785110000006,No
43.67144438,-91.49289237,11.42854774,2.986944171,13.99796213,28.9,8.9,24.4,21.41136934,9.439050701000001,4.886015652,No
47.10863629,-94.91663795,11.85510616,3.013116335,14.37228944,34.0,8.3,25.5,18.07416928,22.30385726,6.7543296989999995,No
45.5614948,-93.29514334,11.10788174,2.8439294939999997,14.76542951,34.0,9.0,26.6,21.19389233,13.35989687,4.774655515,No
47.50951768,-93.6319821,13.78721306,3.493096313,15.92749731,33.2,8.1,25.3,18.65331003,21.93475816,6.005733677,No
43.6741269,-95.15402751,11.87861186,2.9800068110000004,14.240168300000002,28.8,8.9,27.1,20.32570642,18.71522509,4.891304348,No
45.945198299999994,-93.29337329,13.01776091,3.399255183,17.71806501,33.2,8.5,29.9,22.20938811,18.00683018,6.434699714,No
45.15237489,-95.00472683,14.12762496,3.053284543,15.47580479,27.9,8.4,21.7,18.71991391,26.82174223,6.767883212,No
48.77664706,-96.78286458,12.51617204,3.098271804,14.97997256,30.0,7.3,22.6,19.18832788,10.19367992,5.637331662999999,No
48.24530738,-93.7833686,14.78773121,3.3932379580000003,16.3817053,28.8,6.8,27.5,18.68025218,14.65738366,7.157420323999999,Yes
44.99548336,-96.17352571,11.72556028,3.0137368660000003,13.39321917,35.1,8.8,28.0,19.05713685,7.994186047,5.739058629,No
47.64095394,-91.44575109,11.12271867,2.8394661969999997,13.80463629,27.5,8.9,27.8,19.73373434,25.08361204,4.657146533,No
48.7705347,-94.90503119,12.34221792,3.050190904,14.70340411,29.2,8.0,28.5,20.42333854,21.43950995,6.380716057999999,Yes
44.37143189,-93.73009133,11.19230288,2.802216767,13.67789554,34.8,9.1,21.3,22.47521091,12.97263091,5.04539559,No
44.41261782,-96.26712379,12.20599635,3.054779581,13.81872844,28.2,8.7,19.8,19.59602862,14.71941122,6.119086844,No
44.41354673,-95.83902636,13.48690248,3.189750388,14.50652359,31.3,8.2,23.0,21.22953328,15.636634400000002,5.284456082,No
44.82356458,-94.27240868,12.35335973,2.921263905,13.74417035,34.9,8.7,23.4,20.22894271,15.87301587,4.758297755,No
47.325309600000004,-95.80905461,20.01959543,4.3864234710000005,25.17680367,38.7,6.6,27.9,17.53942497,60.7826811,9.483899427,No
48.35812749,-96.36852271,13.30483667,2.874975444,13.91320979,38.1,7.5,22.9,20.11913654,12.84026708,5.828680376,No
43.67431955,-94.55116741,11.73075503,2.837411646,13.74482086,32.4,7.8,22.4,18.21624553,19.656631,6.503473371,No
45.12312068,-94.52731915,11.20997732,2.893216775,14.13811334,32.9,8.6,21.0,22.83612671,16.50505467,4.99891328,No
45.93803481,-93.63008277,13.98533542,3.373878284,18.01955911,30.7,8.7,25.1,19.94035874,29.18877938,7.166890982999999,No
46.01262873,-94.2683945,13.232568400000002,3.08285992,15.35348185,32.4,7.9,25.0,20.89390021,15.38461539,5.64305949,No
43.67143923,-92.75253670000001,14.38207356,3.0761640910000003,15.14974134,31.6,8.7,24.8,20.24394094,24.21600678,6.870806162,No
44.02216967,-95.76327689,10.96645218,2.7840829910000005,13.80123919,32.4,8.8,25.2,19.97432697,12.49290176,5.935338588,No
44.34989597,-94.24739994,11.08505607,2.8004363110000003,13.85625096,27.8,8.3,17.9,23.25697505,8.120053449,4.22765464,No
43.67423684,-95.75337323,16.16257027,3.2256572639999996,14.43651373,33.4,8.5,27.7,18.03447088,43.48735104,10.38917655,No
47.32647033,-96.45529992,12.78629339,3.064054568,15.13200496,36.0,8.0,27.4,20.71095727,20.01334223,6.439100077999999,No
44.00376354,-92.4017531,9.999653681,2.6519382780000003,12.13023824,27.1,8.9,19.5,18.65600924,12.364961599999999,4.378993061,No
46.40881615,-95.70799791,11.59276672,2.933431215,12.97041371,31.2,8.5,23.0,19.751897500000002,18.67313044,6.34493062,No
48.0662429,-96.03671158,11.42269968,3.023166129,14.43809715,26.5,8.3,22.9,20.51708225,26.92998205,4.251450342,No
46.12077005,-92.74133699,15.12896641,3.2889322260000005,20.11723559,35.0,8.4,27.9,19.68349241,22.26379794,6.669743826,No
44.02301782,-96.25865815,13.00001907,3.08608941,15.2140506,31.7,8.2,26.1,19.11639018,17.5257732,8.640406607000001,No
47.77386548,-96.40187365,13.59187143,3.0283111160000002,15.1962094,39.4,7.9,27.4,22.20637913,18.57923497,5.706575657999999,No
45.58600385,-95.44452669,10.93649345,2.7636705139999997,14.06902543,30.6,8.9,21.8,20.23034296,13.78579003,5.360576923,No
45.01706293,-93.09961714,12.77793896,3.193528089,13.64929855,26.2,8.0,19.0,21.10832113,20.221824800000004,5.7838970970000005,No
47.87169804,-96.09535875,11.45289773,2.8832177939999997,14.55390925,36.7,6.2,26.5,20.69085897,25.28445006,6.572327044,No
44.40366513,-95.25384695,13.77879116,3.2017561789999998,15.04129502,34.7,7.7,27.4,19.67563276,13.44332417,7.4888383460000005,No
44.72682172,-94.94712799,13.03303081,3.074275342,14.35061533,34.0,8.3,25.0,21.49584408,33.3863275,7.352171638,No
44.35427068,-93.29668027,12.43219845,2.81254524,14.71485311,26.1,8.6,19.6,24.30713374,9.843004085,5.600895492,No
43.67469518,-96.25320786,12.03634062,2.879581078,14.17370183,24.7,8.8,27.9,20.58218895,14.70588235,5.310087836,No
48.77512439,-95.81084109,11.88273467,2.9622167139999998,15.07497289,34.9,8.3,25.8,22.32605164,16.14699332,6.108561481000001,No
47.60317242,-92.47066108,13.07198292,3.265200519,16.71538279,28.3,7.8,22.1,23.81601652,13.72499791,5.160968497,No
44.64846856,-93.53591695,10.62536478,2.5312512369999998,12.05193615,29.3,9.3,18.7,23.76570737,7.77300488,3.8251783510000004,No
45.44395092,-93.77459754,10.81442714,2.685792312,15.14545045,30.2,8.9,19.6,24.60391074,10.86760462,3.784188835,No
44.57950399,-94.23213279,11.39501831,2.819919363,14.09915883,39.3,9.3,28.8,21.81521462,14.225181599999999,6.679357722000001,No
45.55215527,-94.61302737,13.00577554,2.9316084260000004,14.63196423,28.9,8.3,21.9,24.50619655,10.88330925,4.881770829,No
44.02234856,-93.22605443,11.98482418,2.8800895860000004,14.16951771,31.3,8.8,21.3,19.12009616,20.25599602,4.399244708,No
45.58612817,-96.00032519999999,12.72477848,3.198023933,14.32378017,31.3,8.5,22.8,22.08894165,5.6526207610000005,4.7921071180000006,No
45.28269445,-95.68144944,12.89443014,3.0321613939999996,15.21112605,37.5,8.1,28.9,19.74540621,16.92047377,6.003855687000001,No
46.07062193,-94.89759903,12.93458312,3.270503006,14.5563027,37.1,7.9,24.5,19.15605309,25.67975831,8.291245791,No
44.2843042,-92.23027801,10.61507873,2.72336325,14.04510274,36.5,9.2,25.5,21.37064318,14.867337599999999,4.695806261,No
46.58577507,-94.96940277,13.27881562,3.2639789589999997,15.98467716,34.3,7.5,30.1,19.73923994,29.81969487,6.080378251,No
44.02212584,-93.58727749,12.85198733,2.993530958,14.69762092,32.7,8.4,25.3,20.12573902,14.28571429,4.700561875,No
45.03870792,-92.88394258,8.929456139,2.6709832330000003,11.30941673,24.8,8.9,16.2,20.47278539,6.96086818,3.334308144,No
43.97844144,-94.61408768,15.98355346,3.305254813,15.32717929,31.7,9.3,25.4,19.64231403,41.85867896,8.310802868,No
46.35706876,-96.46833661,11.63422183,2.9121983069999997,14.77916831,29.8,8.5,31.6,21.16172246,13.86962552,4.640188753,No
43.9868576,-91.7791637,13.02617899,3.1928483639999996,14.94019431,29.5,8.4,25.2,23.25329845,6.265395737,5.610094572,No
45.17395586,-93.96305275,10.79855801,2.61026954,14.71159998,31.8,9.3,20.0,22.39202291,9.601134093999999,4.02462845,No
44.71625728,-95.86837059999999,13.41543337,3.063486114,15.16388842,35.3,8.3,28.9,20.34039399,17.85714286,6.081167584,No
31.48289562,-91.35354668,27.27744672,4.909386346000001,22.20616181,35.3,4.9,31.9,12.2642356,49.79743417,14.97984578,No
34.8808162,-88.58026822,22.49480354,4.637759873,19.02484156,35.3,7.5,35.1,15.0035756,45.13399154,14.39759036,No
31.17443166,-90.80442427,24.68226967,4.671067746,18.69333547,39.9,6.3,37.0,11.88673486,38.47854931,18.36734694,No
33.08626863,-89.58152745,24.11024276,4.408700172,19.3849171,37.3,5.9,30.3,12.48985767,44.00494438,14.45094479,No
34.81729996,-89.18846969,21.61318577,4.396706106,18.33024885,39.9,5.5,24.9,13.79215534,52.05479452,15.59495192,No
33.795588,-90.88036729,27.93109341,5.273107884,24.74681442,39.1,3.4,33.0,11.92784654,43.29303397,15.62972392,No
33.93644013,-89.33646457,25.26450346,5.030268715,19.88725961,38.3,6.9,39.4,13.25899649,38.27902563,18.76820284,No
33.44853522,-89.92017636,19.07534039,3.9524001639999997,15.62934094,34.4,6.0,41.4,14.43356531,38.76852908,16.084754800000002,No
33.92078308,-88.94786093,25.49422119,4.940201875,20.80817266,45.3,6.9,31.7,12.39659985,51.61461091,17.2817937,No
33.34730653,-89.24838534,23.05822231,4.682447364,18.81345009,37.7,7.2,34.2,12.83690668,42.06161137,13.56486529,No
31.97367092,-90.91177975,37.27463793,6.06807169,25.47524132,41.0,3.5,42.5,10.09584633,31.51010702,14.47492904,No
32.04138627,-88.68943463,21.50549347,4.466561904,17.50845599,28.7,7.0,33.1,13.49457716,39.88603989,14.69231992,No
33.65565591,-88.78154557,26.77998559,4.921614698,21.47743953,39.5,5.0,30.4,11.91180983,27.89699571,14.78117259,No
34.22919053,-90.60268990000002,34.90213956,5.770687427,25.358860800000002,42.4,3.6,35.8,10.91728976,63.04248515,13.56961758,No
31.86925763,-90.4487817,26.79537574,4.815346633,19.58273565,39.2,5.8,43.2,13.16889081,34.90115883,15.63154222,No
34.87539131,-89.99184843,17.53926756,3.860027205,15.31717083,35.3,7.6,28.8,15.58458338,25.09370144,10.44524485,No
31.18887441,-89.25789181,23.25296388,4.563521308,18.72975982,31.3,6.2,28.6,15.48801319,30.42568039,15.39619981,No
31.47717633,-90.89791353,22.368358999999998,4.395868183,18.31493581,32.0,6.2,32.1,13.0402077,37.46397695,14.43910256,No
30.86256864,-88.64397728,18.89322794,4.121600297,17.18206937,38.8,7.9,32.3,17.13152002,52.66096018,14.68892864,No
31.21423261,-88.63918473,17.23054367,3.856733396,16.80045597,36.5,7.6,28.5,16.62441312,33.28232594,15.37782681,No
33.76990874,-89.80200953,24.80831134,4.637629329,19.80867908,41.5,6.2,32.7,12.58128386,45.366169799999994,14.663855700000001,No
30.41601974,-89.48851881,20.18751426,4.152066154,18.40440168,33.7,6.8,35.3,16.56050212,30.54073842,15.55409145,No
30.51401575,-89.11659818,20.98271876,4.310167828,21.67863045,33.9,6.0,30.0,17.08951351,34.45104697,15.79714232,No
32.26671279,-90.44285425,21.01456118,4.121436499,18.85415961,37.2,5.1,31.2,12.8257505,34.07411921,14.19697506,No
33.12354119,-90.0920611,37.55165046,6.131088993,27.77525316,46.3,1.5,41.6,9.504695762,39.44583414,14.43056051,No
33.12872046,-90.52663208,36.16691619,5.938812874,25.66835241,46.3,3.8,28.1,9.806725239,50.23065095,15.41993779,No
34.27997776,-88.36131272,21.00735087,4.531594747,19.05032208,33.7,7.7,30.4,14.88934243,37.56994405,15.26179981,No
30.54518082,-88.6358576,21.53050811,4.254038287,19.19337123,32.9,6.9,26.3,15.08424895,30.13716273,13.84379683,No
32.0191407,-89.11884511,26.55325671,4.7606452919999995,19.368615,45.4,6.3,38.8,12.37341278,36.26522328,15.27925734,No
31.73429031,-91.03735202,37.47036909,6.181960697999999,26.53802863,53.7,3.3,35.1,9.490549028,48.25396825,14.91134752,No
31.56967919,-89.82301788,31.56624023,5.508530846,24.57765651,40.4,5.2,37.4,10.27321249,42.80155642,17.10556711,No
31.62256194,-89.16881425,23.84819571,4.748331507,18.8023588,39.7,7.0,35.9,13.94378012,47.24361325,17.03956195,No
32.75459386,-88.64118394,31.43762395,5.415467518,22.71281719,38.6,3.3,35.7,11.19409528,23.74202693,20.13838835,No
34.35673161,-89.48489575,20.05856846,4.395037038,17.59089099,32.1,5.8,26.2,18.18203457,10.43831476,13.83860518,No
31.20585798,-89.50869077,18.12006753,3.844015713,16.88335727,33.9,7.6,25.5,17.72082052,30.95975232,13.07445806,No
32.40428345,-88.6625454,21.08472095,4.42115115,19.77614016,35.8,6.0,33.6,13.05175201,35.20245678,12.59472694,No
31.55018538,-90.10700596,23.56059654,4.6209775319999995,19.58383891,33.9,6.7,44.2,14.23433997,46.27915587,15.49200847,No
32.75354374,-89.52407468,26.45276238,4.916054321,21.1860763,40.4,6.1,35.0,13.46908001,61.95318042,19.01323706,No
34.28991588,-88.68041501,20.92415561,4.122635559,18.49426515,30.9,6.9,28.9,13.724448800000001,42.87741054,14.083588800000001,No
33.55054581,-90.30107647,30.91647539,5.5285162020000005,23.92784495,37.1,2.3,33.3,11.46741264,50.55272637,14.52164731,No
31.53239792,-90.45401307,21.56007089,4.428198842,20.15685324,39.4,6.2,32.7,13.58650867,35.832212299999995,14.67948491,No
33.47294708,-88.44332013,22.68965949,4.512049782,17.32528012,36.7,6.3,30.1,13.08640178,31.33309378,14.28717865,No
32.63466388,-90.03375535,17.03314873,3.603227823,14.72905596,36.4,7.5,22.4,16.80337918,19.39422962,10.607614199999999,No
31.23084883,-89.82244371,24.69425632,4.996160516000001,19.88424135,35.9,5.6,29.6,12.59965919,47.21189591,15.98052013,No
34.76228674,-89.50306693,23.95676142,4.584984259,18.56689728,43.7,6.6,37.2,13.77780793,36.78891791,14.35220262,No
33.8922679,-88.48048815,22.26677458,4.351885819,18.46112091,36.3,7.2,37.4,13.47118187,38.74028199,14.81031972,No
33.49409142,-89.61636266,24.24383493,4.4973803310000005,18.9710234,37.9,6.3,35.2,12.52725439,44.7761194,15.10547464,No
32.75348613,-89.11757097,23.87361074,4.994303451,22.21583779,42.8,7.2,32.3,13.47179772,50.47748977,18.045448999999998,No
32.40024492,-89.11879979,24.45094415,4.580546313,19.97028453,34.3,6.8,31.7,13.27526738,40.14123769,16.7644837,No
33.11016293,-88.56975926,29.786284000000002,5.192014647,21.83687476,42.3,4.7,39.8,11.21785967,40.91778203,17.7185017,No
33.42497003,-88.87933876,23.46727747,4.842578908,19.05886659,33.6,5.2,24.3,16.51956205,11.20509722,15.64687745,No
34.36391067,-89.95056314,24.30239715,4.62741893,21.39345893,33.8,5.8,40.0,12.9556948,55.23255814,14.34912806,No
30.76871898,-89.58966025,19.56410481,4.188292398,18.74221811,38.2,7.5,32.3,16.49485474,34.72882969,15.08922264,No
31.17204681,-88.99236606,23.75378865,4.785593466,20.469624,33.6,7.3,32.6,14.48371286,49.45482866,16.78535097,No
31.17486041,-90.40417949,28.26828571,5.217340956,22.61089576,33.7,5.4,37.1,13.15592643,45.5107084,15.2403982,No
34.22542591,-89.03738377,20.0096093,4.342950952,18.31342576,35.0,7.7,31.9,15.25231866,46.76454595,17.6192074,No
34.61828661,-88.5200766,24.20285404,4.870303101,21.14293583,32.3,7.3,42.8,13.385756900000002,48.34824501,15.52141058,No
34.25140864,-90.28910745,36.07843517,5.983716293,26.00465327,42.0,3.2,40.8,9.813103264,54.42176871,16.00205374,No
32.26413615,-89.94579775,16.9668924,3.821266753,15.59652716,35.4,7.6,30.2,15.60353154,24.16749503,10.68550945,No
32.40639155,-89.53763555,29.396400500000002,5.016245709,21.47214344,48.6,6.5,37.8,12.50163839,65.85090968,20.49720741,No
32.87987663,-90.81316012,33.15246063,5.571403441,23.51651828,49.8,4.3,29.2,9.854576648,71.76581681,16.42253521,No
31.91316508,-89.91950567,25.07468489,4.844582065,20.59020703,44.1,6.5,29.6,13.16263878,38.91387063,15.42336402,No
32.01768775,-89.50668553,22.423573,4.47553387,18.23931174,37.5,7.2,32.2,14.01029186,41.16638079,15.71285527,No
30.78997299,-89.11767273,20.36944198,4.2449057439999995,17.54279171,40.9,7.1,34.7,15.26499267,29.40635913,13.29616127,No
33.60230672,-90.58863063,31.05927496,5.276299938,24.50664815,50.4,3.2,32.7,12.75462324,45.69362262,15.10880717,No
33.95048613,-90.17323549,27.87308319,5.039272343,22.29306955,44.1,4.4,30.4,13.46743135,58.56353591,14.57413249,No
34.650335299999995,-89.94479296,20.898862,4.240168956000001,17.69525208,36.8,6.2,27.2,15.51618683,25.00581531,15.52469136,No
34.76836062,-88.90889929,23.15908902,4.790126606,19.27270167,40.0,7.2,42.5,14.43933056,41.86413902,15.32709245,No
34.74040604,-88.23929532,21.75951128,4.626691279,18.40760414,37.7,8.2,41.5,14.42467833,34.08533595,17.02527544,No
34.65196518,-90.3755333,30.11566358,5.163703012,22.47655974,40.3,4.6,30.7,12.1817461,75.71596705,12.83484743,No
34.49048469,-89.00386822,21.0231521,4.33082797,17.26868552,39.8,7.5,30.9,15.12716752,49.44876783,17.54074825,No
31.14842731,-90.10613829,28.73943089,5.297212916,20.03374513,36.6,6.4,32.7,11.43159229,33.62353648,18.05016809,No
32.35726932,-90.85200332,24.6126012,4.683270617,20.43317141,35.8,5.7,35.3,13.16049427,49.55866127,14.14349822,No
33.28378722,-90.94749308,29.40780581,5.14072912,20.51553757,43.4,3.7,35.9,10.85929047,58.38530839,16.19622246,No
31.64079456,-88.69582057,24.60137447,4.699084688,19.18712562,42.4,6.9,40.4,13.45838944,52.41001894,16.36051197,No
33.61310808,-89.28481049,22.84457908,4.688990984,19.12523818,33.4,7.0,27.8,14.00047775,34.662867999999996,13.98950787,No
31.16108542,-91.31093217,31.84848897,5.459794072999999,24.53197562,37.6,4.7,33.4,11.35763995,55.48705302,16.15186615,No
33.08850985,-89.03442013,25.214359299999998,4.8452516580000005,20.29697997,39.1,6.1,39.3,12.20361862,33.93051032,16.77268872,No
34.02816636,-89.70768620000001,25.42254958,4.738183525,20.193569,33.2,6.8,32.9,13.04866575,44.45334401,14.30298147,No
32.78033689,-90.39640753,30.58223556,5.400056458,24.50964546,41.2,4.1,36.7,12.36227585,54.74060823,14.68538742,No
40.19059482,-92.60071539,21.40149981,4.808633061,20.52884319,27.9,6.6,31.7,18.92994041,11.4260009,10.60246053,No
39.98351313,-94.80207883,16.33658217,4.115812418,18.23372316,31.9,8.5,21.6,18.84587026,20.68590093,9.361403509,No
40.4308263,-95.42809678,17.39600751,4.167934548,17.92470636,39.0,8.0,23.8,16.94722515,17.44186047,11.99796645,No
39.21574815,-91.84159093,19.39925645,4.614664111000001,20.665544600000004,35.1,7.5,31.6,17.48244904,33.87850467,12.29770073,No
36.70987002,-93.82906491,21.36258799,4.717400655,21.51443394,38.1,7.8,28.0,15.85048169,39.83369099,17.47475829,No
37.50232864,-94.34713189,20.85142862,4.736032054,20.3953208,25.9,6.9,30.2,16.79724009,36.97056712,14.37373845,No
38.25726589,-94.34003277,19.50929522,4.3975385110000005,19.9353647,36.5,8.2,27.4,18.75873532,33.29473075,12.81794358,No
38.29485738,-93.28793056,20.32595055,4.741412041999999,19.5004353,33.5,7.7,31.6,14.672626199999998,33.83338653,14.87944891,No
37.32219071,-90.02593039,20.70678669,4.855466765,20.67041982,32.4,7.1,32.6,16.90667446,32.89209787,14.24027906,No
38.99062345,-92.30968245,16.68982849,4.20888834,18.52099917,26.0,7.1,22.8,24.15785517,11.92651908,10.06031897,No
39.65991239,-94.80612693,21.12809305,4.730539226,21.82687669,38.3,7.5,32.2,17.8085133,40.77455919,11.49342992,No
36.71642686,-90.40658487,23.17845352,5.202320727,22.40430501,37.5,6.9,39.7,16.60362157,50.34722222,12.83509103,No
39.65575322,-93.98270738,19.56028384,4.533794392,20.47410507,32.7,7.7,29.0,17.74311859,26.91013936,12.41273387,No
38.8355251,-91.92602769,18.05746649,4.147376296,18.17104277,37.2,7.8,28.0,19.50760053,22.64183932,10.60482223,No
38.02703966,-92.76605484,17.58914905,4.404958291,17.65021983,23.3,7.7,27.4,16.65137494,27.54348972,14.2537953,No
37.38403628,-89.68447149,19.1576479,4.533685844,18.28698703,31.9,7.3,29.0,18.50935311,20.17401281,10.35928914,No
39.42698892,-93.50518579,19.31250975,4.550703957,19.85726415,37.6,7.5,28.0,16.67032999,19.64542405,13.2498544,No
36.94124297,-90.9623512,20.33487026,4.696016715,20.82280052,27.8,5.6,36.9,17.14494159,41.32841328,15.97874949,No
38.6469922,-94.35489703,16.91802313,3.8830484210000002,16.85906274,36.6,7.9,26.0,19.76887413,20.66624231,8.840150076,No
37.72385604,-93.85662161,21.55448809,5.017066915,22.51925033,33.8,7.3,29.8,15.29210132,47.12762298,14.573147800000001,No
39.51510279,-92.96265187,19.46329377,4.492358359,19.42922965,29.4,8.0,28.8,16.24110508,32.39145417,12.02137133,No
36.96957514,-93.18886648,17.75466911,4.2384199780000005,18.5155986,31.4,8.0,24.9,18.82739386,19.16662255,10.06058585,No
40.41035141,-91.73836508,18.48381583,4.5241303219999995,20.1257492,29.6,7.6,28.7,16.87371122,23.40892465,13.79179331,No
39.31051343,-94.42089332,16.04661173,3.950778375,15.89509277,33.3,8.0,23.7,20.29482265,19.49642402,8.583863986,No
39.60177929,-94.40459307,16.20987537,4.139249953999999,18.46007774,33.2,8.3,34.5,18.62176518,23.80412605,9.193490913,No
38.50541758,-92.28163685,16.92925795,4.098582008,18.1544757,35.6,7.5,20.7,20.26511488,22.19854378,10.09189613,No
38.84355469,-92.81011342,18.10382575,4.314530306,19.34786561,34.1,7.6,25.8,19.21641425,20.68394926,10.64511209,No
37.97636383,-91.30395136,23.2236729,5.063401291,22.91994905,40.3,7.7,30.3,16.77553175,33.68337626,14.80070952,No
37.4320641,-93.85026304,21.41430067,5.00702282,21.31746644,34.1,7.7,28.4,15.69842877,25.08250825,14.86392184,No
37.68044319,-93.02366968,19.66271122,4.645684457,20.41006191,32.9,7.4,28.9,17.11691655,36.24671149,16.73494159,No
39.96077195,-93.98550099,18.44236445,4.3910799119999995,20.37434984,45.4,7.6,30.4,17.66082751,28.19067145,16.24537608,No
39.89316176,-94.40473099,18.10472026,4.2553280739999995,20.37000034,36.9,7.1,33.9,19.59267714,25.6684492,10.48756772,No
37.60663754,-91.50792059999999,21.95301244,4.880240421,22.08857298,22.2,7.1,28.0,16.0006272,40.06410256,16.42165052,No
36.93260415,-92.49880245,21.41302071,4.966352442,22.18645698,30.6,6.7,30.3,15.12002489,40.6374502,15.24039915,No
36.2721144,-90.09091816,30.35398991,6.318628562000001,25.76735325,41.1,6.2,43.8,14.85853957,60.99147276,13.19511076,No
38.41112359,-91.07503323,17.54779279,4.267355588,18.65849698,33.3,8.2,32.6,19.93720701,26.52359718,10.40722396,No
38.44088729,-91.50793121,17.49402285,4.2613534689999994,18.45202508,31.1,8.4,27.3,18.087358899999998,29.19947507,11.96340605,No
40.21205698,-94.40987866,18.40881071,4.3761823060000005,18.99351958,29.1,8.1,29.5,17.5747039,27.06359946,12.13436498,No
37.25806273,-93.34199962,17.40331419,4.440716461,19.5064008,32.8,7.3,24.0,18.86136711,24.82871612,11.31006541,No
40.11394422,-93.56535457,19.42935247,4.57137129,19.85745345,33.8,6.8,28.7,16.93208285,38.41438496,13.64953887,No
40.35467582,-93.99204374,20.32757454,4.733129448,20.914507999999998,31.7,6.9,35.4,15.55278236,35.3227771,14.65952563,No
38.38517679,-93.79275242,19.74928359,4.641649983,20.603820000000002,31.3,6.7,29.7,17.12965558,41.51753758,12.72651407,No
37.94081429,-93.32074928,21.858621,4.922611066,20.41709364,32.6,7.3,28.5,13.9911813,30.7314075,16.37473887,No
40.09442617,-95.21556597,18.59635164,4.470816895,18.65092463,29.3,5.2,31.3,16.2621628,17.63907734,13.24382057,No
39.14250751,-92.69627969,19.24020673,4.583026923,19.62865553,33.7,7.5,25.2,17.49606122,21.36906918,12.55740716,No
36.7740406,-91.88652521,21.96172943,5.323280298999999,21.89545888,37.0,6.8,31.8,16.24119039,46.49246704,12.93212213,No
37.55515369,-90.77344271,21.6545912,4.982297109,22.00096996,25.9,6.7,26.8,16.31064062,41.06972302,12.65644955,No
39.00847993,-94.3461416,16.76643134,4.1710503,20.05158693,32.1,7.0,22.8,21.30543476,33.81232386,12.58596494,No
37.20356442,-94.34061856,18.97149796,4.526171042,19.1765551,38.8,7.3,27.0,18.86964351,42.23935635,14.15023181,No
38.26107124,-90.53773953,18.59384267,4.331433176,18.827690899999997,32.7,7.9,22.6,20.45946883,21.73959016,9.987406202,No
38.74406666,-93.80642193,17.77177216,4.249831401000001,20.00215289,33.6,7.4,27.9,22.99221174,16.11670277,10.04746474,No
40.12824568,-92.14807066,20.38031837,4.688787293,19.38140611,35.1,7.4,40.9,16.79482806,17.50547046,17.47444774,No
37.65833332,-92.59034514,20.49894647,4.651475168,21.87336575,31.3,7.1,30.2,16.75185313,50.32446034,13.73014488,No
39.06556185,-93.78551004,17.33860966,4.129636576,18.66729143,32.2,8.0,30.1,17.61837566,29.82305936,10.36590024,No
37.1063876,-93.83296652,20.39106933,4.696158641999999,21.12511451,32.9,7.9,27.9,17.16859308,39.85958555,13.64193153,No
40.09688806,-91.72211444,18.89992946,4.437666661000001,19.61946881,33.4,6.8,23.1,18.56251565,19.49756281,11.90161333,No
39.05804084,-90.96007308,17.92665647,4.245484831000001,20.6029638,36.7,8.3,27.3,20.97194337,25.58948589,10.497500099999998,No
39.87021152,-93.10720549,20.54557815,4.723656485,20.44679123,33.3,7.0,28.7,17.35749104,33.23485968,12.42054809,No
39.78212556,-93.54826091,18.48785883,4.576892475,19.75383712,42.3,7.7,27.6,16.99265303,34.09490334,12.18844411,No
36.62869455,-94.34834584,23.19387264,4.967901995,23.04237367,30.0,8.0,20.1,16.72166457,52.00512727,20.26250593,No
39.83079051,-92.56462129,19.64318117,4.453305168,19.63345027,34.5,7.5,29.3,16.03467816,31.66829905,12.07205669,No
